"","state","state_j","score","name_x","pro_blm_ratio_x","topic_blm_ratio_x","name_y","pro_blm_ratio_y","topic_blm_ratio_y","contig","dif_mrp_ideology","dif_urban_index","dif_white","dif_black","dif_med_inc","dif_population","sim_score","dif_ratio"
"1157","NE","IL",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,0,0.22372724,1.42,0.1552,0.093500003,2086,10851004,0.11320755,0.000613712541242005
"1158","NE","IN",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.011323464,0.20999999,0.030300001,0.046599999,5443,4824024,0.13207547,0.031365860478121
"1159","NE","KS",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Laura Kelly",0.0135440180586907,0.0406320541760722,1,0.033511408,0.079999998,0.023499999,0.0091000004,834,976376,0.2735849,0.0011685889107445
"1160","NE","KY",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.032436587,0.41,0.0093999999,0.033199999,15493,2544332,0.047169812,0.0243790402993603
"1161","NE","LA",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"John Bel Edwards",0,0.0166374781085814,0,0.073799632,0.02,0.2406,0.2739,21062,2696253,0.047169812,0.0251631649782353
"1162","NE","MA",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Charlie Baker",0,0.0342298288508557,0,0.391408,1.64,0.087499999,0.026900001,15564,5068413,0.0094339624,0.007570814235961
"1163","NE","MD",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Larry Hogan",0,0.0277777777777778,0,0.26616365,1.51,0.3107,0.25080001,22541,4215720,0,0.0140228653090389
"1164","NE","ME",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Janet Mills",0,0.0106382978723404,0,0.14731655,1.16,0.083700001,0.0339,8555,599145,0.0094339624,0.0311623452144763
"1165","NE","MI",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.11218212,0.61000001,0.077500001,0.088600002,7856,8115827,0.084905662,0.0185441844993902
"1166","NE","MN",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.14419195,0.25999999,0.036699999,0.0165,6505,3744990,0.094339624,0.0635598005361043
"1167","NE","MO",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Mike Parson",0.0112759643916914,0.0664688427299703,1,0.012053657,0,0.040199999,0.066200003,10070,4193409,0.1981132,0.0246681996431536
"1168","NE","MT",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Steve Bullock",0,0.0217917675544794,0,0.098206438,1.73,0.024900001,0.042199999,15507,877279,0.11320755,0.0200088755323373
"1169","NE","NC",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.055192199,0.12,0.17730001,0.1657,11818,8477884,0.047169812,0.0034625148079201
"1170","NE","ND",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.071654014,1.15,0.0037,0.0163,8133,1182410,0.12264151,0.0040008836307406
"1171","NE","NH",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Chris Sununu",0.00520156046814044,0.035110533159948,0,0.17436424,0.28,0.066699997,0.032299999,16646,583975,0.0094339624,0.0066901099268687
"1172","NE","NJ",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Phil Murphy",0.00658288450029922,0.0365050867743866,0,0.26413122,2.04,0.1981,0.086099997,13301,7327490,0.0094339624,0.0052955563124301
"1173","NE","NM",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.092544802,0.30000001,0.1531,0.027100001,21342,156018,0.03773585,0.0147736160597897
"1174","NE","OH",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.063984685,0.68000001,0.0484,0.075800002,11869,9837944,0.03773585,0.0133814601383265
"1175","NE","OK",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.054077104,0.25999999,0.1416,0.0251,19777,1997849,0.18867925,0.0045913407612353
"1176","NE","OR",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.26269788,0.50999999,0.0272,0.028899999,4607,2275752,0.018867925,0.0320054350607955
"1177","NE","PA",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Tom Wolf",0.0114942528735632,0.0505747126436782,0,0.093924284,0.94999999,0.0594,0.063100003,1459,11041196,0,0.0087740695568615
"1178","NE","RI",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Gina Raimondo",0,0.333333333333333,0,0.30225843,1.52,0.063100003,0.0176,7927,864125,0.0094339624,0.291532690246516
"1179","NE","SC",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Henry McMaster",0,0.0384615384615385,0,0.026161281,0.090000004,0.18799999,0.2167,11907,3156921,0.047169812,0.0033391046252782
"1180","NE","SD",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Kristi Noem",0.00689655172413793,0.0781609195402299,1,0.125848,1.47,0.017000001,0.0264,2059,1074837,0.17924528,0.0363602764534132
"1181","NE","TN",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Bill Lee",0.00961538461538462,0.0416666666666667,0,0.050791819,0,0.0858,0.1189,17273,4949336,0.056603774,0.000133976420149999
"1182","NE","TX",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.050404709,0.97000003,0.16150001,0.073200002,3844,27184000,0.028301887,0.112838532170915
"1183","NE","UT",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Gary Herbert",0,0.037037037037037,0,0.0042435667,0.75999999,0.0017,0.035700001,11745,1310112,0.066037737,0.0047636060497797
"1184","NE","VA",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.12713492,0.70999998,0.1899,0.1427,9966,6669889,0.0094339624,0.021783171942085
"1185","NE","VT",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Phil Scott",0.0200364298724954,0.0400728597449909,0,0.38839734,1.36,0.082900003,0.035,4991,1318427,0,0.0017277833418258
"1186","NE","WA",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.27892211,0.92000002,0.1178,0.0092000002,9110,5743777,0.018867925,0.0189470204645852
"1187","NE","WI",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.098180018,0.0099999998,0.0101,0.0156,4843,3932214,0.066037737,0.0413851976211479
"1188","NE","WY",0,"Pete Ricketts",0.00643086816720257,0.0418006430868167,"Mark Gordon",0,0.0206896551724138,1,0.2484477,1.9400001,0.0504,0.039099999,6798,1384653,0.066037737,0.0211109879144029
"1189","NH","AK",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Mike Dunleavy",0,0.0410958904109589,0,0.24774998,1.1799999,0.28619999,0.016899999,14148,644138,0,0.0059853572510109
"1190","NH","AL",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Kay Ivey",0,0.0209923664122137,0,0.27023628,0.31,0.2448,0.25040001,34205,3646750,0,0.0141181667477343
"1191","NH","AZ",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Doug Ducey",0.00151171579743008,0.0347694633408919,0,0.10866868,1.38,0.1821,0.0298,21806,5773973,0.014492754,0.0003410698190561
"1192","NH","CA",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Gavin Newsom",0.0078125,0.037109375,0,0.12642795,2.27,0.35929999,0.041700002,11242,38160696,0.086956523,0.001998841840052
"1193","NH","CO",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Jared Polis",0.0245901639344262,0.10655737704918,0,0.015282343,1.23,0.1046,0.026000001,5117,4396185,0.11594203,0.071446843889232
"1194","NH","CT",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.10922614,1.49,0.1776,0.091499999,9462,2228415,0.24637681,0.0070731499823779
"1195","NH","DE",1,"Chris Sununu",0.00520156046814044,0.035110533159948,"John Carney",0.00427960057061341,0.0513552068473609,0,0.0009638067,1.09,0.2454,0.2044,18872,387581,0.1594203,0.0162446736874129
"1196","NH","FL",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Ron DeSantis",0,0.0117056856187291,0,0.074331664,1.54,0.2034,0.14390001,31131,20160658,0.014492754,0.0234048475412189
"1197","NH","GA",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Brian Kemp",0,0.0491803278688525,0,0.1322104,0.63,0.34729999,0.30019999,29629,9334379,0,0.0140697947089045
"1198","NH","HI",1,"Chris Sununu",0.00520156046814044,0.035110533159948,"David Ige",0,0.00635593220338983,0,0.13723281,1.17,0.67830002,0.0033,8069,77742,0.028985508,0.0287546009565582
"1199","NH","IA",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Kim Reynolds",0,0.012987012987013,0,0.11527259,0.33000001,0.028899999,0.0217,20078,1812840,0.028985508,0.022123520172935
"1200","NH","ID",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Brad Little",0.0040650406504065,0.0203252032520325,0,0.34508002,0.33000001,0.035700001,0.0088999998,22169,461577,0.014492754,0.0147853299079155
"1201","NH","IL",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,0,0.049362998,1.7,0.2219,0.1258,14560,11434979,0.072463766,0.0073038224681107
"1202","NH","IN",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.16304079,0.49000001,0.097000003,0.078900002,22089,5407999,0.014492754,0.0246757505512523
"1203","NH","KS",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Laura Kelly",0.0135440180586907,0.0406320541760722,0,0.14085284,0.2,0.0902,0.0414,15812,1560351,0.014492754,0.0055215210161242
"1204","NH","KY",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.20680083,0.13,0.057300001,0.065499999,32139,3128307,0.014492754,0.0176889303724916
"1205","NH","LA",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"John Bel Edwards",0,0.0166374781085814,0,0.24816388,0.25999999,0.3073,0.3062,37708,3280228,0,0.0184730550513666
"1206","NH","MA",1,"Chris Sununu",0.00520156046814044,0.035110533159948,"Charlie Baker",0,0.0342298288508557,1,0.21704374,1.92,0.1542,0.0592,1082,5652388,0.24637681,0.000880704309092296
"1207","NH","MD",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Larry Hogan",0,0.0277777777777778,0,0.091799401,1.79,0.37740001,0.28310001,5895,4799695,0.13043478,0.0073327553821702
"1208","NH","ME",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Janet Mills",0,0.0106382978723404,1,0.027047703,0.88,0.017000001,0.0016,25201,15170,0.23188406,0.0244722352876076
"1209","NH","MI",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.062182128,0.88999999,0.1442,0.1209,24502,8699802,0.057971016,0.0252342944262589
"1210","NH","MN",4,"Chris Sununu",0.00520156046814044,0.035110533159948,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.030172298,0.54000002,0.1034,0.048799999,10141,4328965,0.057971016,0.070249910462973
"1211","NH","MO",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Mike Parson",0.0112759643916914,0.0664688427299703,0,0.18641791,0.28,0.1069,0.098499998,26716,4777384,0.028985508,0.0313583095700223
"1212","NH","MT",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Steve Bullock",0,0.0217917675544794,0,0.27257067,1.45,0.0418,0.0098999999,32153,293304,0.028985508,0.0133187656054686
"1213","NH","NC",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.11917204,0.40000001,0.244,0.198,28464,9061859,0.028985508,0.0101526247347888
"1214","NH","ND",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.24601826,0.87,0.063000001,0.016000001,24779,598435,0.014492754,0.0106909935576093
"1215","NH","NE",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Pete Ricketts",0.00643086816720257,0.0418006430868167,0,0.17436424,0.28,0.066699997,0.032299999,16646,583975,0.014492754,0.0066901099268687
"1216","NH","NJ",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Phil Murphy",0.00658288450029922,0.0365050867743866,0,0.089766972,2.3199999,0.26480001,0.1184,3345,7911465,0.20289855,0.0013945536144386
"1217","NH","NM",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.081819445,0.02,0.2198,0.0052,37988,739993,0.043478262,0.008083506132921
"1218","NH","OH",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.11037956,0.95999998,0.1151,0.1081,28515,10421919,0.043478262,0.0066913502114578
"1219","NH","OK",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.22844134,0.02,0.20829999,0.057399999,36423,2581824,0.028985508,0.0020987691656334
"1220","NH","OR",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.088333629,0.79000002,0.093900003,0.0034,12039,2859727,0.057971016,0.0386955449876642
"1221","NH","PA",1,"Chris Sununu",0.00520156046814044,0.035110533159948,"Tom Wolf",0.0114942528735632,0.0505747126436782,0,0.080439962,1.23,0.1261,0.095399998,18105,11625171,0.10144927,0.0154641794837302
"1222","NH","RI",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Gina Raimondo",0,0.333333333333333,0,0.12789419,1.8,0.12980001,0.049899999,8719,280150,0.2173913,0.298222800173385
"1223","NH","SC",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Henry McMaster",0,0.0384615384615385,0,0.20052552,0.19,0.25470001,0.249,28553,3740896,0.014492754,0.0033510053015905
"1224","NH","SD",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Kristi Noem",0.00689655172413793,0.0781609195402299,0,0.30021223,1.1900001,0.083700001,0.0059000002,18705,490862,0,0.0430503863802819
"1225","NH","TN",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Bill Lee",0.00961538461538462,0.0416666666666667,0,0.22515607,0.28,0.1525,0.1512,33919,5533311,0,0.0065561335067187
"1226","NH","TX",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.12395953,1.25,0.2282,0.1055,20490,27767976,0,0.119528642097784
"1227","NH","UT",1,"Chris Sununu",0.00520156046814044,0.035110533159948,"Gary Herbert",0,0.037037037037037,0,0.17860781,1.04,0.068400003,0.0034,4901,1894087,0.014492754,0.001926503877089
"1228","NH","VA",3,"Chris Sununu",0.00520156046814044,0.035110533159948,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.047229324,0.99000001,0.25659999,0.175,6680,7253864,0.014492754,0.0284732818689537
"1229","NH","VT",3,"Chris Sununu",0.00520156046814044,0.035110533159948,"Phil Scott",0.0200364298724954,0.0400728597449909,1,0.2140331,1.08,0.0162,0.0027000001,21637,734452,0.34782609,0.0049623265850429
"1230","NH","WA",2,"Chris Sununu",0.00520156046814044,0.035110533159948,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.10455786,1.2,0.18449999,0.0231,7536,6327752,0.086956523,0.0256371303914539
"1231","NH","WI",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.076184228,0.27000001,0.076800004,0.047899999,21489,4516189,0.043478262,0.0480753075480166
"1232","NH","WY",0,"Chris Sununu",0.00520156046814044,0.035110533159948,"Mark Gordon",0,0.0206896551724138,0,0.42281196,1.66,0.0163,0.0068000001,23444,800678,0.014492754,0.0144208779875342
"1233","NJ","AK",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Mike Dunleavy",0,0.0410958904109589,0,0.33751696,3.5,0.021400001,0.1015,10803,8555603,0,0.0045908036365723
"1234","NJ","AL",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Kay Ivey",0,0.0209923664122137,0,0.36000326,2.6300001,0.02,0.132,30860,4264715,0.0055555557,0.0155127203621729
"1235","NJ","AZ",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Doug Ducey",0.00151171579743008,0.0347694633408919,0,0.19843565,0.94,0.082699999,0.088600002,18461,2137492,0,0.0017356234334947
"1236","NJ","CA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Gavin Newsom",0.0078125,0.037109375,0,0.036660969,0.050000001,0.094499998,0.076700002,7897,30249228,0.23888889,0.000604288225613397
"1237","NJ","CO",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Jared Polis",0.0245901639344262,0.10655737704918,0,0.10504932,1.09,0.1602,0.092399999,1772,3515280,0.011111111,0.0700522902747934
"1238","NJ","CT",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.019459169,0.82999998,0.087200001,0.026900001,6117,5683050,0.23333333,0.0084677035968165
"1239","NJ","DE",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"John Carney",0.00427960057061341,0.0513552068473609,1,0.090730779,1.23,0.019400001,0.086000003,15527,8299046,0.11111111,0.0148501200729743
"1240","NJ","FL",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Ron DeSantis",0,0.0117056856187291,0,0.16409864,0.77999997,0.0614,0.0255,27786,12249193,0.050000001,0.0247994011556575
"1241","NJ","GA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Brian Kemp",0,0.0491803278688525,0,0.22197738,1.6900001,0.082500003,0.18179999,26284,1422914,0.022222223,0.0126752410944659
"1242","NJ","HI",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"David Ige",0,0.00635593220338983,0,0.047465831,1.15,0.41350001,0.1151,4724,7833723,0.022222223,0.0301491545709968
"1243","NJ","IA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Kim Reynolds",0,0.012987012987013,0,0.20503956,2.6500001,0.2359,0.096699998,16733,6098625,0.0055555557,0.0235180737873736
"1244","NJ","ID",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Brad Little",0.0040650406504065,0.0203252032520325,0,0.434847,2.6500001,0.2291,0.12729999,18824,7449888,0.0055555557,0.0161798835223541
"1245","NJ","IL",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,0,0.040403973,0.62,0.0429,0.0074,11215,3523514,0.11666667,0.0059092688536721
"1246","NJ","IN",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.25280777,1.83,0.16779999,0.039500002,18744,2503466,0.050000001,0.0260703041656909
"1247","NJ","KS",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Laura Kelly",0.0135440180586907,0.0406320541760722,0,0.23061982,2.1199999,0.17460001,0.077,12467,6351114,0.0055555557,0.0041269674016856
"1248","NJ","KY",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.2965678,2.45,0.2075,0.052900001,28794,4783158,0.011111111,0.0190834839869302
"1249","NJ","LA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"John Bel Edwards",0,0.0166374781085814,0,0.33793086,2.0599999,0.0425,0.18780001,34363,4631237,0,0.0198676086658052
"1250","NJ","MA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Charlie Baker",0,0.0342298288508557,0,0.12727676,0.40000001,0.1106,0.0592,2263,2259077,0.19444445,0.0022752579235309
"1251","NJ","MD",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Larry Hogan",0,0.0277777777777778,0,0.0020324297,0.52999997,0.1126,0.1647,9240,3111770,0.11111111,0.0087273089966088
"1252","NJ","ME",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Janet Mills",0,0.0106382978723404,0,0.11681468,3.2,0.2818,0.12,21856,7926635,0.055555556,0.0258667889020462
"1253","NJ","MI",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.15194911,1.4299999,0.1206,0.0024999999,21157,788337,0.050000001,0.0238397408118203
"1254","NJ","MN",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.11993928,1.78,0.16140001,0.069600001,6796,3582500,0.016666668,0.0688553568485344
"1255","NJ","MO",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Mike Parson",0.0112759643916914,0.0664688427299703,0,0.27618489,2.04,0.15790001,0.0199,23371,3134081,0.0055555557,0.0299637559555837
"1256","NJ","MT",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Steve Bullock",0,0.0217917675544794,0,0.36233765,3.77,0.223,0.1283,28808,8204769,0,0.0147133192199072
"1257","NJ","NC",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.20893902,1.92,0.0208,0.079599999,25119,1150394,0.016666668,0.00875807112035019
"1258","NJ","ND",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.33578524,3.1900001,0.2018,0.1024,21434,8509900,0,0.0092964399431707
"1259","NJ","NE",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Pete Ricketts",0.00643086816720257,0.0418006430868167,0,0.26413122,2.04,0.1981,0.086099997,13301,7327490,0.0055555557,0.0052955563124301
"1260","NJ","NH",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Chris Sununu",0.00520156046814044,0.035110533159948,0,0.089766972,2.3199999,0.26480001,0.1184,3345,7911465,0.077777781,0.0013945536144386
"1261","NJ","NM",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.17158642,2.3399999,0.045000002,0.1132,34643,7171472,0.016666668,0.0094780597473596
"1262","NJ","OH",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.20014653,1.36,0.1497,0.0103,25170,2510454,0.094444446,0.0080859038258964
"1263","NJ","OK",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.31820834,2.3,0.056499999,0.061000001,33078,5329641,0.011111111,0.000704215551194799
"1264","NJ","OR",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.0014333419,1.53,0.1709,0.115,8694,5051738,0.044444446,0.0373009913732256
"1265","NJ","PA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Tom Wolf",0.0114942528735632,0.0505747126436782,1,0.17020693,1.09,0.13869999,0.023,14760,3713706,0.20555556,0.0140696258692916
"1266","NJ","RI",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Gina Raimondo",0,0.333333333333333,0,0.038127217,0.51999998,0.13500001,0.068499997,5374,8191615,0.1,0.296828246558946
"1267","NJ","SC",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Henry McMaster",0,0.0384615384615385,0,0.2902925,2.1300001,0.0101,0.13060001,25208,4170569,0.022222223,0.0019564516871519
"1268","NJ","SD",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Kristi Noem",0.00689655172413793,0.0781609195402299,0,0.38997921,3.51,0.1811,0.1125,15360,8402327,0,0.0416558327658433
"1269","NJ","TN",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Bill Lee",0.00961538461538462,0.0416666666666667,0,0.31492305,2.04,0.1123,0.0328,30574,2378154,0.022222223,0.0051615798922801
"1270","NJ","TX",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.21372651,1.0700001,0.036600001,0.0129,17145,19856512,0.027777778,0.118134088483345
"1271","NJ","UT",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Gary Herbert",0,0.037037037037037,0,0.2683748,1.28,0.1964,0.1218,1556,6017378,0.0055555557,0.000531950262650398
"1272","NJ","VA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.1369963,1.33,0.0082,0.056600001,3335,657601,0.088888891,0.0270787282545151
"1273","NJ","VT",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Phil Scott",0.0200364298724954,0.0400728597449909,0,0.12426612,3.4000001,0.28099999,0.1211,18292,8645917,0.061111111,0.0035677729706043
"1274","NJ","WA",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.014790893,1.12,0.080300003,0.095299996,4191,1583713,0.055555556,0.0242425767770153
"1275","NJ","WI",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.16595121,2.05,0.18799999,0.070500001,18144,3395276,0.022222223,0.046680753933578
"1276","NJ","WY",0,"Phil Murphy",0.00658288450029922,0.0365050867743866,"Mark Gordon",0,0.0206896551724138,0,0.5125789,3.98,0.2485,0.1252,20099,8712143,0.0055555557,0.0158154316019728
"1277","NM","AK",0,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Mike Dunleavy",0,0.0410958904109589,0,0.16593054,1.16,0.066399999,0.0117,23840,1384131,0.034883723,0.0140688633839319
"1278","NM","AL",0,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Kay Ivey",0,0.0209923664122137,0,0.18841685,0.28999999,0.025,0.24519999,3783,2906757,0.011627907,0.0060346606148133
"1279","NM","AZ",0,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Doug Ducey",0.00151171579743008,0.0347694633408919,1,0.026849234,1.4,0.037700001,0.024599999,16182,5033980,0.1744186,0.0077424363138649
"1280","NM","CA",0,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Gavin Newsom",0.0078125,0.037109375,0,0.20824739,2.29,0.13950001,0.036499999,26746,37420700,0.13953489,0.010082347972973
"1281","NM","CO",1,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Jared Polis",0.0245901639344262,0.10655737704918,1,0.066537105,1.25,0.1152,0.0208,32871,3656192,0.24418604,0.079530350022153
"1282","NM","CT",1,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.19104558,1.51,0.042199999,0.086300001,28526,1488422,0,0.0010103561505431
"1283","NM","DE",0,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,"John Carney",0.00427960057061341,0.0513552068473609,0,0.080855638,1.11,0.025599999,0.1992,19116,1127574,0.011627907,0.0243281798203339
