state_01,state_02,state_name_01,state_name_02,contig,improvement,p_value,vep_01,index_01,census_reg_01,urban_index_01,White_01,Black_01,Indian_01,Asian_01,Hawaiian_01,Other_01,med_inc_01,population_01,mrp_ideology_01,demshare_pres_01,year_01,policy_updated_01,policy_updated_economic_01,policy_updated_social_01,vep_02,index_02,census_reg_02,urban_index_02,White_02,Black_02,Indian_02,Asian_02,Hawaiian_02,Other_02,med_inc_02,population_02,mrp_ideology_02,demshare_pres_02,year_02,policy_updated_02,policy_updated_economic_02,policy_updated_social_02,dif_urban_index,std_dif_urban_index,dif_White,std_dif_White,dif_Black,std_dif_Black,dif_Indian,std_dif_Indian,dif_Asian,std_dif_Asian,dif_Hawaiian,std_dif_Hawaiian,dif_Other,std_dif_Other,dif_med_inc,std_dif_med_inc,dif_population,std_dif_population,dif_mrp_ideology,std_dif_mrp_ideology,dif_demshare_pres,std_dif_demshare_pres,dif_year,std_dif_year,dif_policy_updated,std_dif_policy_updated,dif_policy_updated_economic,std_dif_policy_updated_economic,dif_policy_updated_social,std_dif_policy_updated_social,dif_index,std_dif_index,dif_census_reg,std_dif_census_reg,dif_vep,std_dif_vep,sim_score,sim_binary,same_census,elect_tie,full_tie,censored_tie
SD,IL,South Dakota,Illinois,0,,,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,2.8900001,1.9131376,.1382,.0027244049,.1199,.22581238,.082599998,1.7898276,.041700002,.023064183,.00019999999,-.28794709,.059500001,.20638941,4145,-.93800002,11925841,.65620875,.34957525,1.3629481,.22093824,1.1530684,0,,3.2231219,.82906032,2.751997,.72562295,3.4787245,1.3772048,.10388553,.94273055,0,-1.2747456,.0025949467,-1.3064209,.11363637,1,1,0,0,0
TX,IL,Texas,Illinois,0,,,.6082471693230662,.79600978,2,11.17,.6916,.121,.0048,.0494,.0009,.1322,68404,29145505,.0520314052828722,.4716927876322047,2020,1.48628633802315,1.28673844981195,1.39524992405923,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,.44999999,-.8623082,.0063,-1.1185598,.020300001,-.91892624,.0020999999,-.57590908,.0063999998,-.50690824,.00050000002,-.27275422,.030200001,-.41799203,5930,-.75161147,16332997,1.2086866,.17332254,-.012302047,.11489765,-.069743618,0,,3.3587506,.92036802,2.7427549,.71869171,3.4627063,1.3645378,.027058184,-.73338687,1,-.26046681,.053061169,-.28785688,.024242423,0,0,0,0,0
NC,IL,North Carolina,Illinois,0,,,.7278844982698383,.76182473,2,10.32,.6758,.2135,.0116,.0297,.0007,.0686,60430,10439388,.0472439153142487,.4931581746681328,2020,1.97001775092469,1.33636985730727,1.19916273120351,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,1.3,.1045478,.0221,-.98424369,.0722,-.32242092,.0088999998,-.37607044,.0261,-.21114461,.00030000001,-.28288281,.033399999,-.34980023,13904,.081028506,2373120,-.54131341,.16853505,-.049657475,.093432263,-.31727269,0,,3.8424821,1.2460248,2.7923863,.75591362,3.266619,1.2094748,.061243236,.012417379,1,-.26046681,.06657616,-.015082636,.029761905,0,0,0,0,0
WV,IL,West Virginia,Illinois,0,,,.5724006725636522,.83521789,2,9.109999999999999,.9252,.0356,.0017,.0079,.0003,.0293,51970,1793716,.2009944014196535,.3020146768607797,2020,.70364617801095,.713254517450411,.585577026647592,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,2.51,1.4808959,.2273,.7601651,.1057,.06260664,.001,-.6082359,.047899999,.11614711,.000099999997,-.29301137,.072700001,.4876807,22364,.96441633,11018792,.54250175,.32228553,1.150014,.28457576,1.8869076,0,,2.5761104,.39348048,2.169271,.28859705,2.6530333,.72425985,.01214993,-1.0586355,1,-.26046681,.088907667,.43563604,.051546391,1,0,0,0,0
HI,IL,Hawaii,Illinois,0,36.781578,.066662483,.5569281651073195,.80938625,5,11.09,.2415,.0188,.0025,.3764,.104,.2568,80825,1455271,-.2091609367073314,.6503266464651488,2020,-2.34896370662387,-1.90112926480999,-2.12672099813556,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,.52999997,-.77131003,.45640001,2.7077482,.1225,.2556951,.00019999999,-.63174635,.3206,4.2102966,.1036,4.9485226,.1548,2.2372272,6491,-.69303221,11357237,.58492899,.087869808,-.67906559,.063736208,-.65971416,0,,.47649941,-1.0200156,.44511285,-1.0044665,.05926469,-1.3268555,.01368171,-1.0252171,2,.75381202,.10438018,.74791902,.022222223,0,0,0,1,0
KS,IL,Kansas,Illinois,0,32.15794,.087598979,.6566092897533185,.74258441,3,10.12,.8296,.0569,.0076,.0299,.0008,.0752,73082,2937880,.0689247056591136,.4250657174436865,2020,1.08623148190818,1.09120488803601,.843616565398298,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,1.5,.33204338,.13169999,-.052532256,.084399998,-.18220195,.0049000001,-.49362257,.025900001,-.21414727,.00039999999,-.27781853,.026799999,-.49044588,1252,-1.2400852,9874628,.3990702,.19021584,.11951158,.16152471,.4679386,0,,2.9586957,.65104383,2.5472212,.57204765,2.911073,.92831403,.080483556,.43217722,0,-1.2747456,.0046990495,-1.2639536,.125,1,1,0,1,0
GA,IL,Georgia,Illinois,0,36.629799,.065704942,.6820574365275337,.82594627,2,10.55,.5725,.3157,.0033,.0413,.0007,.0665,59265,10711908,.060282278624765,.5011932966290864,2020,2.17774389620353,1.7738755469314,1.6319135403166,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,1.0700001,-.15707196,.12540001,-.10608856,.1744,.85220045,.00060000003,-.61999112,.0145,-.38529986,.00030000001,-.28288281,.035500001,-.3050493,15069,.20267706,2100600,-.57547635,.18157341,.0520771,.085397139,-.40993011,0,,4.0502081,1.3858697,3.229892,1.084029,3.6993699,1.5516881,.0028783083,-1.2609113,1,-.26046681,.020749098,-.94001412,.016949153,0,0,1,0,0
ME,IL,Maine,Illinois,0,,,.7575014299638699,.79687202,1,9.039999999999999,.9368,.0139,.0066,.0114,.0001,.0312,63693,1362359,-.0448804293992012,.5467040458200397,2020,-2.09503480678891,-2.2498820181984,-1.43623071097753,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,2.5799999,1.5605192,.23890001,.85877693,.1274,.31201249,.0038999999,-.52301061,.044399999,.063600272,.00030000001,-.28288281,.070799999,.44719177,10641,-.25969186,11450149,.59657639,.076410703,-.76847774,.039886393,-.93473941,0,,.22257052,-1.1909652,.79386562,-.74291307,.63122559,-.87455702,.026195943,-.7521981,2,.75381202,.09619309,.58267838,.040540539,1,0,0,0,0
CT,IL,Connecticut,Illinois,0,110.71515,.0045723771,.7070052135751564,.826469,1,11.41,.7422,.107,.0025,.0457,.0003,.1022,79432,3605944,-.181154275122481,.6019504908807785,2020,-2.65193921329184,-2.64189873845479,-1.96908837402379,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,.20999999,-1.1353029,.044300001,-.79552114,.034299999,-.75801927,.00019999999,-.63174635,.0101,-.45135874,.000099999997,-.29301137,.00019999999,-1.0572904,5098,-.8384884,9206564,.31532216,.059863143,-.89759368,.015360054,-1.217566,0,,.77947491,-.81604701,1.1858823,-.44891307,.098367937,-1.2959332,.003401041,-1.2495071,2,.75381202,.045696873,-.43649107,.090909094,1,0,0,1,0
MO,IL,Missouri,Illinois,1,51.600868,.054833554,.6597794693627023,.82341701,3,10.2,.8129,.114,.004,.0202,.0015,.0475,62178,6154913,.1144897709656352,.4216417935559855,2020,1.26663040473206,.789522537448806,1.25710373148544,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,1.42,.24104513,.115,-.19449918,.0273,-.83847278,.0013,-.59941953,.035599999,-.068517491,.0011,-.24236853,.054499999,.099839628,12156,-.10149654,6657595,-.004214731,.23578091,.47504294,.16494864,.50742179,0,,3.1390946,.77249163,2.2455389,.34579557,3.3245599,1.2552936,.0003490448,-1.3160915,0,-1.2747456,.0015288698,-1.3279376,.076271184,1,1,0,1,0
MS,IN,Mississippi,Indiana,0,,,.6037052183304936,.66078198,2,8.91,.58,.3768,.0047,.01,.0004,.0282,45134,2961279,.2219578555697477,.4161501417261114,2020,2.93363656023849,2.57831110978148,2.58163174150658,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.5,.33204338,.2428,.89193082,.28240001,2.0934834,.0026,-.56121504,.0137,-.39731055,.000099999997,-.29301137,.0285,-.45421895,21671,.89205366,3824249,-.35940093,.1308452,-.34374073,.0018993781,-1.3727884,0,,1.8065664,-.12459049,1.2605455,-.39291808,1.6864592,-.040093217,.14107823,1.7541517,1,-.26046681,.011773543,-1.1211685,.051282052,1,0,0,0,0
TN,IN,Tennessee,Indiana,0,65.842201,.02984198,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.20999999,-1.1353029,.055500001,-.70030975,.072300002,-.32127157,.00039999999,-.62586874,.0055999998,-.51891893,.00030000001,-.28288281,.012,-.8058331,11830,-.13553725,125312,-.82309699,.062115286,-.88002086,.036327224,-.9757821,0,,.59435993,-.94066978,.48725623,-.97286034,1.0490848,-.54411989,.029060483,-.68970335,1,-.26046681,.018156996,-.99233073,.13366337,1,0,0,1,0
FL,IN,Florida,Indiana,0,56.224506,.043239243,.7234663542126619,.83392054,2,11.46,.7164,.1594,.0026,.0278,.0006,.0932,57763,21538187,.002403528257026,.4830524533785844,2020,1.27442229649935,1.47700591114495,1.00682007072931,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.05,-.17982163,.1064,-.26760796,.064999998,-.40517312,.00050000002,-.62292993,.0041,-.541439,.00030000001,-.28288281,.036499999,-.28373939,9042,-.42665842,14752659,1.0105766,.088709123,-.67251664,.065002933,-.64510685,0,,.14735208,-1.2416036,.15924028,-1.2188618,.11164746,-1.285432,.032060325,-.62425673,1,-.26046681,.10798759,.82072777,.02739726,0,0,0,1,0
IA,IN,Iowa,Indiana,0,,,.7287841361466803,.88006938,3,9.59,.8909,.0372,.0033,.0252,.0013,.0422,68816,3190369,.0433444579392964,.4581673691536295,2020,.118621836584056,.356120873786363,-.488475014514374,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.81999999,-.44144145,.068099998,-.59319693,.0572,-.49482131,.0012000001,-.60235828,.0015,-.58047384,.001,-.24743281,.0145,-.75255823,2011,-1.160831,3595159,-.38811949,.047768191,-.9919672,.040117849,-.93207037,0,,1.0084484,-.66189796,.96164477,-.61708409,1.3836477,-.27955225,.078209162,.38255751,0,-1.2747456,.11330537,.92805707,.24832214,1,1,0,0,0
AZ,IN,Arizona,Indiana,0,32.735893,.07873518,.6862364581213444,.83976352,4,11.3,.7377,.0453,.0434,.0333,.002,.1382,67088,7151502,.0367405466394182,.5015683167912931,2020,1.10168818463694,.674310219655808,1.09026174774291,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.88999999,-.36181802,.085100003,-.4486796,.0491,-.58791751,.041299999,.57610184,.0096000005,-.4588654,.0017,-.21198283,.081500001,.67520821,283,-1.3412676,365974,-.7929278,.054372102,-.94043875,.083518796,-.43159029,0,,.025382027,-1.323716,.64345545,-.85571593,.19508913,-1.2194475,.037903309,-.49678227,1,-.26046681,.070757695,.069313623,.01923077,0,0,0,1,0
NE,IN,Nebraska,Indiana,0,,,.6952823617142409,.87187797,3,10.2,.8531,.0478,.0088,.0249,.0006,.0648,72248,1961504,.1024361140140543,.4021594775339827,2020,.540576539464749,.373781537978629,.637819452402941,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.20999999,-1.1353029,.030300001,-.91453534,.046599999,-.61665094,.0066999998,-.44072413,.0012000001,-.58497781,.00030000001,-.28288281,.0081000002,-.88894188,5443,-.80246371,4824024,-.23406987,.011323464,-1.2763351,.015890043,-1.2114544,0,,.58649367,-.94596553,.94398409,-.63032901,.25735316,-1.17021,.070017755,.20384823,0,-1.2747456,.079803601,.25188792,.13207547,1,1,0,0,0
KS,IN,Kansas,Indiana,0,49.49659,.031140998,.6566092897533185,.74258441,3,10.12,.8296,.0569,.0076,.0299,.0008,.0752,73082,2937880,.0689247056591136,.4250657174436865,2020,1.08623148190818,1.09120488803601,.843616565398298,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.28999999,-1.0443046,.0068000001,-1.1143093,.037500001,-.72124046,.0055,-.47598976,.0062000002,-.50991094,.00050000002,-.27275422,.0185,-.6673184,6277,-.71537799,3847648,-.35646766,.022187945,-1.1915627,.0070161973,-1.3137836,0,,.04083873,-1.3133103,.22656076,-1.1683736,.051556047,-1.3329514,.059275806,-.030505408,0,-1.2747456,.041130528,-.52865398,.15441176,1,1,0,1,0
MD,IN,Maryland,Indiana,0,193.52559,.00030521347,.698822214216433,.831478,2,11.71,.5424,.2986,.0026,.0637,.0004,.0922,94789,6177224,-.1637275362138543,.6702904704709234,2020,-2.43277182772417,-1.92119243523146,-1.98482136386901,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.3,.1045478,.28040001,1.2115692,.2042,1.1947025,.00050000002,-.62292993,.039999999,-.0024586071,.000099999997,-.29301137,.035500001,-.3050493,27984,1.5512531,608304,-.76254946,.2548402,.62375718,.25224096,1.5140373,0,,3.5598421,1.0557464,3.2389581,1.0908283,2.8799939,.90373713,.029617786,-.67754483,1,-.26046681,.083343454,.32333305,.063636363,1,0,0,1,0
OR,IN,Oregon,Indiana,0,,,.7622505046915474,.81088924,4,10.71,.8259,.0189,.0109,.045,.0039,.0954,76855,4237256,-.1602617647145091,.5830715698544173,2020,-2.29261116783982,-2.16743957555293,-1.79623122355669,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.30000001,-1.0329298,.0031000001,-1.145763,.075499997,-.28449288,.0088,-.37900925,.021299999,-.28320885,.0035999999,-.11576144,.038699999,-.23685752,10050,-.32140371,2548272,-.51935649,.25137442,.59671474,.16502205,.50826824,0,,3.4196813,.96138769,3.4852052,1.2755057,2.6914039,.75460279,.0090290308,-1.1267231,1,-.26046681,.14677174,1.6035117,.02,0,0,0,0,0
AR,IN,Arkansas,Indiana,0,,,.5647418339448571,.70805335,2,9.26,.7537,.152,.0064,.0153,.0035,.0692,50777,3011524,.1835114225410323,.3578756672201685,2020,1.97259339985652,1.30503778526939,1.59723569432375,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.15,-.066073827,.0691,-.58469588,.057599999,-.49022397,.0043000001,-.51125538,.0083999997,-.47688147,.0031999999,-.13601857,.0125,-.79517812,16028,.30281523,3774004,-.36569962,.09239877,-.64372736,.060173854,-.70079356,0,,.84552318,-.77158213,.012727853,-1.3287414,.70206308,-.81853974,.093806863,.72284752,1,-.26046681,.050736926,-.33476725,.0546875,1,0,0,0,0
IL,IN,Illinois,Indiana,1,516.00867,1.3146977e-08,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.21,.0021749015,.1249,-.11033914,.0469,-.61320293,.00060000003,-.61999112,.032099999,-.12106432,.000099999997,-.29301137,.045299999,-.096211866,7529,-.58464491,6026980,-.083268173,.21240379,.29263788,.16854092,.54884636,0,,2.9995346,.67853731,2.773782,.741961,2.9626288,.96908367,.02120775,-.8610239,0,-1.2747456,.045829579,-.43381265,.35784313,1,1,0,1,0
UT,IN,Utah,Indiana,0,174.82349,.0010502646,.6921563573748243,.76527095,4,10.96,.8514000000000001,.0121,.0105,.0232,.0093,.0934,83993,3271616,.1066796804461787,.3930639487814837,2020,1.02541177375821,1.14993772298564,.085884234926338,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.55000001,-.74856043,.0286,-.92898709,.0823,-.20633799,.0083999997,-.39076447,.00050000002,-.59548718,.0089999996,.15770988,.036699999,-.27947742,17188,.4239417,3513912,-.39830455,.015567031,-1.2432238,.02498557,-1.1065689,0,,.10165844,-1.2723653,.16782792,-1.2124214,.80928838,-.73374748,.036589265,-.52545035,1,-.26046681,.076677598,.18879554,.051948052,1,0,0,1,0
NV,IN,Nevada,Indiana,0,,,.6614806395037343,.8486293,4,11.77,.6208,.0933,.0124,.0833,.0071,.1832,61164,3104614,-.0312917040800406,.512231173400438,2020,-.619795809902352,-.0878344538015397,-1.30498692286097,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1.36,.17279653,.20200001,.54508936,.0011,-1.1395987,.0103,-.3349272,.059599999,.29180369,.0068000001,.046295665,.1265,1.6341558,5641,-.78178865,3680914,-.37736931,.12240435,-.40960231,.094181657,-.30863103,0,,1.746866,-.16478185,1.4056001,-.28413177,2.2001595,.36613375,.046769083,-.30336055,1,-.26046681,.046001878,-.43033513,0,0,0,0,0,0
MN,IN,Minnesota,Indiana,0,304.0332,.000016878628,.7976189277506597,.88661325,3,10.46,.8164,.0643,.0097,.0491,.0004,.06,78753,5706494,-.0417558347907784,.5363951364856667,2020,-1.19712644678138,-1.20784451379533,-.776835752525645,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.050000001,-1.3172992,.0063999998,-1.1177096,.030099999,-.80629134,.0076000001,-.4142749,.0254,-.22165398,.000099999997,-.29301137,.0033,-.99122959,11948,-.12321576,1079034,-.70353907,.13286848,-.32795364,.11834562,-.029983163,0,,2.3241966,.22388755,2.5256102,.55584008,1.6720084,-.051520698,.084753036,.52532309,0,-1.2747456,.18214017,2.3173556,.19565217,1,1,0,1,0
WA,IN,Washington,Indiana,0,33.891804,.0713773,.7615692065638336,.85112685,4,11.12,.7353,.0386,.0122,.0882,.0068,.1188,81358,7705281,-.1764859992335801,.599255031847907,2020,-2.21424668878594,-1.58734211042618,-2.24248502039401,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.70999998,-.56656402,.087499999,-.42827719,.055799998,-.51091206,.0101,-.34080482,.064499997,.36536923,.0065000001,.031102814,.062100001,.26179525,14553,.14879668,919753,-.72350645,.26759866,.72330785,.18120551,.69488865,0,,3.3413169,.90863138,2.9051077,.84045112,3.1376576,1.107494,.049266636,-.24887222,1,-.26046681,.14609045,1.589761,.0070422534,0,0,0,1,0
NY,IN,New York,Indiana,0,,,.6109621757814182,.73016864,1,12.56,.6231,.1539,.0039,.0858,.0005,.1328,68659,20201249,-.207388761709024,.6171683489301224,2020,-3.1272052475224,-2.86830110874631,-1.99227271629419,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,2.1500001,1.071404,.1997,.52553695,.059500001,-.46838656,.0018,-.5847255,.062100001,.32933718,.00019999999,-.28794709,.076099999,.56013447,1854,-1.1772248,13415721,.84297901,.2985014,.96443319,.19911882,.90145683,0,,4.2542753,1.5232515,4.1860666,1.8011295,2.8874452,.90962952,.071691573,.24036536,2,.75381202,.0045165857,-1.2676363,.050000001,1,0,0,0,0
ID,IN,Idaho,Indiana,0,,,.6763370223190549,.80318207,4,9.59,.8841,.0066,.0131,.014,.0018,.0805,66725,1839106,.2731518972856256,.3412285707492213,2020,1.55121496394061,1.6086108463838,1.40165308868096,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.81999999,-.44144145,.061299998,-.65100384,.087800004,-.14312446,.011,-.31435558,.0097000003,-.45736408,.0015,-.22211139,.023800001,-.55437571,80,-1.3624648,4946422,-.21872614,.18203925,.055711921,.076820947,-.50882685,0,,.42414474,-1.0552617,.29084522,-1.1201624,.50648046,-.97320366,.0013218522,-1.2948681,1,-.26046681,.060858261,-.13048749,.029999999,0,0,0,0,0
CO,IN,Colorado,Indiana,0,75.033722,.018513601,.7760178545973349,.86502177,4,11.15,.8152,.0415,.0094,.032,.0016,.1004,83777,5773714,-.0566457894083754,.5693831949230015,2020,-.72864816598576,-.514170299132212,-1.08835230689087,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.74000001,-.53243965,.0076000001,-1.1075084,.052900001,-.54424274,.0073000002,-.42309129,.0082999999,-.47838283,.0013,-.23223996,.043699998,-.13030781,16972,.4013871,1011814,-.71196574,.14775844,-.21177153,.15133367,.35042015,0,,1.8557184,-.091500461,1.8319359,.035606485,1.9835249,.19482216,.063161552,.054268658,1,-.26046681,.16053909,1.8813791,.079365082,1,0,1,0,0
MI,IN,Michigan,Indiana,1,85.122261,.010498183,.735291291955685,.87053281,3,10.81,.7756,.1364,.005,.0318,.0003,.0509,64392,10077331,-.0097460019760219,.5141355934440947,2020,.0218053387604016,-.248098676221199,.335261688741435,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.40000001,-.91918206,.047200002,-.77086818,.041999999,-.66952038,.0029,-.55239868,.0081000002,-.4813855,0,-.29807565,.0057999999,-.93795472,2413,-1.1188544,3291803,-.42614797,.10085865,-.5777173,.09608607,-.28667018,0,,1.1052649,-.59671932,1.5658643,-.16393869,.55991089,-.93095165,.068672597,.17450136,0,-1.2747456,.11981253,1.0593916,.27810651,1,1,0,1,0
KY,IN,Kentucky,Indiana,1,,,.6480253280075248,.7995885,2,9.789999999999999,.8625,.081,.0019,.0153,.0007,.0387,56755,4505836,.134872699767784,.3679989709973703,2020,1.30335172780028,1.40787698920671,.962796937549683,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.62,-.66893697,.039700001,-.83462578,.0134,-.99823046,.00019999999,-.63174635,.0083999997,-.47688147,.00039999999,-.27781853,.017999999,-.67797339,10050,-.32140371,2279692,-.55302548,.04376005,-1.0232415,.050050549,-.81753093,0,,.17628151,-1.2221278,.090111353,-1.2707063,.067624323,-1.3202449,.0022717118,-1.2741454,1,-.26046681,.032546565,-.70190483,.13017751,1,0,0,0,0
NM,IN,New Mexico,Indiana,0,,,.6103098296260801,.81785929,4,9.9,.7,.0207,.0931,.0161,.0009,.1693,50906,2117522,.0098913126228344,.5551849015171975,2020,-1.43066933998225,-.782467576293605,-1.54843764500398,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,.50999999,-.79405951,.1228,-.12819126,.073700003,-.30518085,.090999998,2.0366871,.0076000001,-.48889217,.00060000003,-.26768994,.1126,1.3379475,15899,.28934515,4668006,-.25362816,.081221335,-.73094177,.13713539,.18669194,0,,2.5577395,.38111287,2.1002333,.236821,2.4436102,.55865109,.015999079,-.9746598,1,-.26046681,.005168932,-1.25447,.011627907,0,0,0,0,0
CT,IN,Connecticut,Indiana,0,,,.7070052135751564,.826469,1,11.41,.7422,.107,.0025,.0457,.0003,.1022,79432,3605944,-.181154275122481,.6019504908807785,2020,-2.65193921329184,-2.64189873845479,-1.96908837402379,.615478761537986,.80186021,3,10.41,.8228,.0944,.0021,.0237,.0003,.0567,66805,6785528,.0911126500750144,.4180495199255704,2020,1.12707021225443,1.31776563780127,.895172611673179,1,-.23669545,.080600001,-.48693419,.0126,-1.0074252,.00039999999,-.62586874,.022,-.27269948,0,-.29807565,.045499999,-.091949888,12627,-.052315019,3179584,-.44021568,.27226692,.75973302,.18390097,.7259714,0,,3.7790093,1.2032938,3.9596643,1.6313349,2.8642609,.89129573,.024608791,-.78682446,2,.75381202,.091526449,.48849115,.0075757578,0,0,0,0,0
